iteration,latency_ns
559,715911250
560,715944625
561,715552792
562,635640500
563,639114917
564,641109292
565,640869000
566,716068167
567,714878542
568,716776542
569,716048152
570,717013625
571,713959709
572,653360834
573,675867292
574,663951542
575,665631000
576,651419542
577,653117708
578,740717334
579,716287001
580,714251167
581,715201833
582,645664751
583,685188959
584,660633875
585,669954042
586,660618000
587,667582167
588,717271500
589,647826751
590,680802542
591,716695709
592,715144250
593,716224209
594,653012792
595,674903375
596,715130876
597,654198708
598,647050250
599,745494500
600,718950458
601,713553750
602,717108583
603,714869792
604,715659542
605,634636667
606,693481333
607,653781542
608,677502167
609,656634500
610,671748750
611,716847584
612,656867667
613,648444916
614,739875667
615,715571334
616,654523125
617,677442375
618,712310625
619,717323833
620,715641208
621,646347709
622,682722875
623,715831751
624,645744833
625,638284834
626,659478917
627,647951792
628,681365708
629,643463792
630,685912709
631,715605292
632,716273584
633,716055208
634,716403833
635,713647250
636,717822001
637,717164625
638,714182792
639,715982625
640,716167292
641,645529834
642,683460042
643,716184542
644,649925084
645,680039834
646,714356876
647,647783250
648,682919375
649,640787501
650,685356875
651,719109626
652,715546042
653,713787417
654,716739500
655,717596876
656,715598320
657,715392500
658,695767917
659,636180167
660,713609876
661,715790000
662,716742334
663,715314417
664,712901375
665,718941209
666,715740125
667,716191917
668,715694000
669,638728000
670,645254084
671,761264792
672,643314042
673,647297459
674,733598375
675,737526167
676,639776084
677,689242750
678,715929792
679,716143667
680,643557292
681,649404375
682,751636001
683,715883542
684,716968126
685,642619209
686,649033459
687,753772834
688,653276209
689,651227458
690,657045000
691,696485334
692,649313417
693,680001417
694,716637250
695,657964334
696,668848542
697,717760626
698,715049500
699,717502695
700,714853542
701,715854042
702,651155375
703,678031834
704,714835833
705,717035875
706,652765876
707,675095333
708,717558042
709,715678500
710,716418875
711,715161792
712,715743875
713,659372209
714,669431125
715,716418542
716,650844750
717,646159708
718,652163875
719,708869625
720,716537042
721,716170542
722,715075792
723,643585917
724,652350084
725,750036501
726,715656042
727,721883334
728,710424126
729,715645167
730,643947250
731,687894583
732,673330375
733,755456333
734,716073375
735,642736626
736,686634167
737,716743625
738,714990542
739,714933083
740,716477042
741,715456875
742,716174402
743,717268292
744,650735334
745,677255792
746,649684750
747,679556501
748,717223709
749,715938209
750,714801834
751,650486751
752,680019500
753,652957208
754,675517876
755,634528959
756,694707042
757,653158458
758,676260125
759,646589876
760,682569834
761,643462209
762,686047834
763,717185251
764,650151375
765,677489083
766,715673209
767,716283876
768,715042376
769,643508084
770,683353709
771,646347125
772,685443833
773,716095917
774,655347167
775,673999125
776,715356792
777,655262792
778,674250417
779,644863167
780,642263625
781,757406917
782,716329958
783,637484334
784,690264667
785,716491542
786,715606903
787,714650708
788,717626750
789,714689958
790,637265417
791,692871459
792,714238000
793,714481500
794,647893292
795,683069000
796,655345584
797,641851042
798,747949375
799,715890750
800,714585584
801,717524667
802,715454917
803,636001208
804,646363084
805,651256208
806,641733584
807,646841833
808,648947334
809,729006750
810,716472126
811,716117251
812,715094042
813,717568792
814,713474876
815,716007542
816,715774542
817,715643584
818,716163083
819,640638417
820,688262500
821,716175459
822,714648042
823,716936208
824,716195459
825,715253834
826,716179501
827,716183000
828,715142084
829,716683861
830,714297042
831,717348583
832,716621459
833,714934667
834,644837000
835,685007250
836,652712042
837,654466876
838,738298001
839,714815959
840,716130667
841,715648584
842,716120042
843,714398542
844,641778417
845,688520126
846,667541333
847,660726292
848,716427750
849,715452001
850,715950250
851,653113542
852,647435834
853,745034625
854,715735751
855,715323542
856,715434251
857,717165542
858,714781834
859,715107000
860,716460542
861,716456792
862,715892208
863,716542125
864,715196959
865,648942375
866,677292084
867,719194709
868,716118751
869,700306375
870,731599209
871,715121001
872,715775736
873,715789042
874,651490959
875,677870709
876,634064001
877,644861125
878,663036417
879,716679500
880,646595834
881,681270126
882,716189459
883,715629208
884,716513876
885,645280084
886,641438959
887,655436500
888,716703084
889,698146292
890,733880750
891,715009792
892,715676292
893,715100209
894,716610584
895,649368667
896,636034375
897,655971833
898,717307626
899,642765125
900,658590667
901,649030709
902,638418208
903,638646667
904,639137250
905,734070042
906,715295667
907,641958583
908,685786709
909,646872250
910,683163167
911,650384375
912,653440792
913,740636792
914,696537917
915,732380250
916,714752153
917,716681875
918,715555458
919,716472626
920,715313417
921,663488417
922,664754708
923,646966375
924,640537084
925,657185542
926,715054084
927,716052667
928,639533792
929,689190292
930,641225750
931,646018084
932,758105083
933,715944417
934,647075250
935,681283584
936,715842375
937,715082834
938,717924376
939,713367125
940,680440417
941,751170709
942,715893250
943,715777959
944,715018583
945,716074792
946,913335539368
947,643043834
948,651817375
949,656446542
950,651294333
951,644352500
952,653071875
953,678912875
954,650481626
955,671942500
956,648727708
957,761238250
958,696285709
959,852316125
960,699400584
961,791076376
962,725311375
963,660112167
964,648695208
965,837937001
966,661751125
967,659263084
968,668922334
969,716486584
970,716344709
971,714059917
972,652159417
973,677449417
974,715031959
975,716465875
976,654054583
977,652150417
978,741061375
979,712345375
980,648115625
981,646370250
982,747137028
983,641126667
984,656091083
985,747114292
986,715454833
987,717653209
988,714945792
989,715321584
990,716457793
991,649234250
992,687082042
993,15156127882
994,696587584
995,715662459
996,648945250
997,638665376
998,648180500
999,723070833
1000,715428501
1,654200584
2,641196334
3,641823917
4,652677250
5,661697001
6,644882375
7,636821875
8,648236375
9,634735375
10,644667376
11,646353917
12,640450250
13,645714208
14,644093583
15,645176334
16,657111542
17,651443334
18,657824750
1,638682584
2,646632042
3,659213125
4,652592667
5,643219917
6,645487583
7,650227625
8,646481167
9,649126458
10,653703500
11,658677042
12,647228834
13,656093209
14,661940084
15,640135167
16,642916250
17,634171625
18,641098792
19,639356584
20,650625001
21,645622667
22,650488834
23,642821292
24,656366583
25,647476250
26,644546084
27,648972625
28,649014376
29,647457459
30,650414917
31,652845792
32,640014167
33,641725000
34,652739167
35,640633584
36,643618959
37,643409375
38,648199417
39,660512334
40,638526667
41,649955458
42,652003792
43,656315459
44,647495834
45,648623083
46,638395292
47,641365583
48,659445792
49,644046250
50,644456501
51,638778584
52,654491709
53,649266542
54,643321833
55,652191708
56,655582709
57,651279125
58,650527334
59,650825625
60,648804209
61,652161333
62,641451959
63,637497709
64,658896667
65,647894750
66,645002084
67,653805792
68,648376917
69,652031959
70,650644959
71,665020917
72,646287500
73,645463652
74,640794209
75,646643083
76,640504792
77,643000709
78,635156001
79,655577500
80,650069375
81,647895584
82,635240500
83,651902501
84,641847042
85,651539500
86,643341708
87,647424875
88,655609126
89,652463001
90,640593292
91,635700709
92,647597500
93,632442750
94,640089209
95,634832708
96,653129208
97,652502417
98,635598875
99,641805625
100,641405903
101,638772917
102,638852251
103,651148042
104,636253084
105,649664376
106,648633042
107,643723750
108,646526917
109,634350000
110,640459792
111,645016584
112,648041126
113,635640792
114,638108959
115,634528292
116,634842792
117,640671417
118,648515833
119,653812042
120,645805042
121,638467542
122,656394375
123,645198208
124,644382834
125,646952542
126,651491292
127,642179126
128,641725250
129,642642583
130,640516250
131,644297959
132,645335834
133,644125417
134,638672500
135,645454542
136,636305626
137,651364958
138,647448708
139,639086042
140,639933625
141,643331778
142,648967376
143,643719333
144,640797001
145,651864667
146,647588334
147,647843250
148,639140417
149,646395542
150,646041542
151,655770667
152,640832876
153,655912417
154,642191292
155,646180292
156,640901959
157,649263292
158,642881001
159,654950250
160,643310416
161,642165833
162,646293667
163,648584834
164,645922126
165,641449458
166,665407292
167,637902875
168,646924611
169,639632209
170,645931042
171,647038833
172,639926708
173,633821667
174,649147958
175,655197626
176,650107209
177,658042833
178,669380916
179,749940792
180,687485167
181,667916501
182,643767292
183,713802417
184,649369375
185,677208792
186,687239208
187,638633626
188,758261084
189,672876542
190,685468959
191,639700750
192,641269709
193,645710042
194,713538417
195,644308000
196,652005334
197,647489042
198,643486792
199,703054750
200,648865792
201,643698292
202,654385250
203,639048750
204,658336876
205,688838876
206,679250250
207,681556167
208,673192584
209,695633917
210,683865584
211,640312375
212,666300667
213,639120750
214,643917292
215,677566876
216,655632417
217,640190626
218,750950083
219,683617958
220,651365292
221,633899903
222,682529292
223,656548584
224,644540084
225,649329000
226,744328208
227,656249042
228,667884209
229,651916084
230,657528292
231,648049709
232,650823375
233,673640958
234,655198709
235,653935167
236,668650084
237,646665459
238,648468542
239,756125542
240,701937875
241,663115542
242,673605709
243,650632959
244,728806792
245,655071334
246,662662958
247,692814625
248,678278667
249,657634792
250,639826292
251,724735875
252,678577458
253,681546709
254,653988375
255,637376333
256,655403376
257,637220625
258,686715042
259,665456876
260,641235667
261,707691209
262,747826417
263,640477542
264,668214334
265,645503083
266,642602292
267,681000208
268,647394126
269,687348417
270,643434833
271,716529042
272,645255626
273,672448167
274,699338486
275,683795626
276,643311584
277,656999417
278,648013167
279,652681292
280,659274083
281,685872292
282,694391959
283,665099375
284,687505209
285,673321584
286,664480667
287,669974319
288,683020626
289,666705751
290,674729584
291,689927459
292,637957083
293,683821792
294,650897417
295,653977875
296,730730542
297,646630042
298,721185792
299,647970917
300,677567958
301,648364042
302,644778209
303,662972667
304,694866209
305,645436667
306,646061333
307,676424042
308,656403667
309,670395792
310,760793625
311,686037417
312,696030876
313,636641334
314,678421751
315,643687417
316,676850459
317,656629709
318,645195500
319,650508584
320,680967167
321,677604209
322,682437834
323,690910292
324,637079876
325,662277084
326,667938709
327,668670417
328,654585292
329,646046417
330,689338583
331,655932834
332,752052334
333,687093958
334,642814417
335,667076750
336,664791708
337,658151667
338,642400667
339,745073125
340,681058402
341,655157417
342,677672708
343,666367625
344,734549500
345,697872501
346,688712083
347,662111126
348,684977750
349,678665917
350,692365042
351,673274625
352,679463209
353,636320750
354,747822459
355,650670250
356,638784208
357,647659250
358,649139667
359,644579376
360,641295626
361,657739375
362,663304500
363,643301209
364,654570959
365,640936333
366,660741708
367,649090959
368,712062959
369,680106750
370,636067375
371,640330125
372,643591251
373,654836875
374,672197584
375,680586958
376,685431209
377,689741834
378,636712708
379,672976209
380,672836459
381,647270209
382,647918792
383,750061751
384,648755333
385,682530000
386,684380834
387,669344792
388,649189875
389,651417000
390,652832334
391,646469708
392,644770417
393,711547111
394,640284001
395,635549583
396,638517417
397,651969167
398,632846292
399,639785667
400,649900500
401,694240792
402,656803417
403,658933334
404,675337209
405,652367167
406,698322042
407,643358417
408,680886417
409,685224375
410,633270376
411,651780167
412,646290042
413,677030667
414,650124375
415,640296459
416,637957958
417,638253584
418,843731959
419,643449500
420,637129500
421,642867376
422,646415292
423,646889126
424,640958334
425,712945209
426,685454417
427,645413542
428,641450292
429,652785126
430,633803292
431,639614375
432,640485875
433,643080986
434,644791792
435,651828917
436,654407834
437,681990750
438,638290167
439,642979126
440,648277250
441,639639417
442,644490625
443,653764751
444,647956500
445,649459417
446,643794667
447,638191042
448,646540875
449,644035833
450,638025250
451,638065209
452,663246333
453,674652375
454,670963292
455,668234417
456,652482583
457,647994083
458,650495792
459,641423583
460,643493028
461,668570042
462,649097001
463,643066417
464,643019667
465,647007583
466,662111875
467,681084001
468,670035042
469,645245292
470,651564417
471,642362125
472,637658376
473,639746083
474,633412959
475,650375542
476,653768126
477,751198625
478,650682709
479,668045000
480,678302500
481,645079167
482,714532250
483,654631833
484,732505125
485,669775167
486,674732001
487,676531083
488,688786084
489,663826001
490,679136251
491,676720042
492,693184792
493,640773209
494,685545709
495,647789001
496,660664126
497,644549834
498,649900126
499,650063292
500,649114111
501,633363333
502,640141000
503,709705583
504,704909334
505,642109041
506,635950000
507,651688542
508,648963500
509,658751001
510,645203626
511,643594834
512,675306125
513,658806000
514,647747917
515,690226333
516,648776459
517,657468042
518,651040000
519,651758208
520,645421125
521,649885167
522,645279792
523,648852375
524,648093292
525,651054584
526,645301667
527,643184542
528,656515000
529,643943626
530,652273750
531,654658250
532,643402959
533,649313208
534,647818000
535,753116417
536,694266375
537,645520126
538,655000834
539,646578917
540,659916001
541,658931251
542,650606584
543,637812917
544,642602625
545,646396625
546,665640375
547,640444000
548,643790709
549,647933292
550,639867417
551,641631083
552,660329459
553,639189167
554,636026501
555,653259209
556,644943250
557,659006708
558,653398292
559,650103500
560,648104583
561,638465417
562,652689250
563,640853125
564,725451292
565,641884000
566,647867167
567,681987194
568,681257625
569,694231958
570,634890208
571,731439792
572,646314000
573,649497208
574,638655084
575,645022917
576,644354084
577,644487209
578,646374042
579,643439500
580,644418209
581,696384584
582,643749959
583,648888459
584,640314583
585,638694417
586,641163583
587,653824250
588,655134376
589,662848583
590,665720917
591,635952542
592,640531709
593,645749417
594,747311611
595,639751958
596,693183709
597,654876583
598,691311167
599,644417542
600,643560751
601,655897542
602,643671625
603,658052209
604,656125417
605,652701542
606,636820042
607,642546750
608,657876625
609,643405500
610,668375667
611,636089251
612,750679834
613,658235542
614,683850709
615,680424042
616,683979459
617,692975000
618,647610125
619,745178542
620,642657875
621,643898001
622,692018751
623,674287958
624,637736042
625,642433792
626,685938625
627,640630626
628,733743292
629,681377084
630,648251751
631,650196751
632,713130834
633,664745083
634,685946528
635,673185125
636,679943751
637,690251209
638,690253042
639,689786459
640,686338751
641,689418625
642,698495333
643,649065750
644,654985667
645,680767500
646,702991876
647,683642527
648,688021417
649,676675167
650,696555042
651,651485792
652,727378417
653,641049250
654,686308750
655,684201958
656,681615376
657,658598708
658,687389167
659,674039375
660,695911250
661,660949667
662,653632459
663,659293417
664,689783625
665,684462917
666,668280667
667,661143208
668,636769042
669,633104875
670,629854584
671,743654334
672,687534542
673,640584709
674,693301292
675,702348792
676,669930834
677,662497375
678,647959792
679,639628626
680,672394042
681,695480876
682,643908250
683,650008251
684,635073167
685,712052500
686,690145792
687,649075584
688,687739125
689,689857167
690,677702417
691,707894000
692,677471501
693,684357750
694,647008625
695,666230917
696,658857875
697,663928083
698,644037833
699,670623292
700,635096542
701,747136958
702,635040125
703,678591209
704,670791209
705,725351501
706,652426334
707,652459126
708,641015542
709,648070750
710,716866500
711,640658792
712,642506251
713,695374250
714,644291167
715,652373709
716,857489501
717,659189458
718,671978459
719,673260875
720,667218209
721,663083751
722,652728126
723,680167084
724,684435626
725,684281042
726,748600792
727,638201042
728,641834126
729,645249584
730,659987167
731,646769459
732,687693917
733,657267334
734,651387167
735,754381750
736,681752917
737,649413959
738,642380376
739,648851584
740,672897125
741,682795084
742,665891834
743,640125583
744,655365417
745,757194292
746,678546209
747,665905042
748,683504375
749,684449000
750,684049583
751,637906792
752,687079917
753,636684584
754,654824334
755,646285542
756,693772417
757,654987750
758,674882584
759,691584000
760,683885875
761,668872250
762,642419375
763,662712083
764,649914792
765,693631209
766,680125528
767,683030626
768,649221125
769,683487042
770,647433542
771,673268500
772,647242125
773,672232625
774,646712001
775,677749417
776,661142917
777,657583542
778,896049000
779,846344292
780,885090084
781,733751792
782,686539876
783,684587584
784,684227542
785,671360667
786,638695542
787,676005376
788,670770001
789,680038001
790,647988709
791,666874251
792,665352042
793,658091375
794,682918750
795,691228584
796,666784667
797,674452250
798,745492375
799,678012542
800,647881583
801,716987126
802,640082917
803,677309250
804,651536875
805,764470792
806,760005167
807,643401250
808,650000958
809,754684542
810,737016083
811,641636709
812,709193542
813,680826459
814,760835167
815,649725875
816,653995584
817,679227667
818,662768292
819,677976542
820,667525333
821,674897792
822,645016709
823,678433000
824,705996875
825,649834833
826,675846459
827,668456334
828,666082250
829,673396250
830,654203750
831,679937000
832,676080542
833,673657167
834,644122167
835,655432501
836,713829125
837,651495501
838,671006167
839,765144668
840,693718126
841,748824167
842,755771001
843,757549458
844,651376542
845,646713792
846,659531084
847,673311542
848,665999375
849,658734709
850,675034042
851,681456626
852,670358375
853,674735834
854,642209834
855,725273708
856,661277501
857,668180042
858,673057708
859,680259583
860,686792001
861,676790208
862,772493458
863,750942750
864,672296292
865,661714792
866,657215334
867,677881250
868,651174375
869,679890792
870,684598250
871,660131792
872,680630792
873,681522709
874,649588916
875,676345376
876,651821500
877,666640917
878,644834208
879,761975292
880,635950625
881,759319667
882,668757875
883,670690292
884,658884375
885,694232375
886,721415709
887,827622084
888,718021542
889,885599334
890,705435917
891,691282833
892,677352750
893,667349709
894,755781250
895,674489750
896,670093500
897,674490583
898,700125042
899,688007458
900,670056001
901,679523458
902,649371625
903,654919375
904,687007542
905,660544959
906,708563959
907,664189000
908,671613333
909,687079626
910,641314125
911,651955084
912,644303001
913,655438125
914,670986458
915,673100625
916,654413208
917,647627167
918,701591959
919,671982417
920,771520542
921,682091070
922,667166708
923,667436875
924,702644376
925,681360292
926,681039209
927,632713042
928,678687084
929,647141251
930,689743584
931,691376292
932,682929084
933,663589292
934,659064111
935,671741750
936,682946417
937,648018417
938,687252625
939,673072834
940,654752584
941,687527417
942,665518333
943,650910875
944,673412875
945,694669250
946,703406084
947,680744861
948,691441875
949,678809042
950,651414875
951,680860500
952,645822834
953,680243376
954,648833417
955,732527917
956,681368834
957,699399542
958,668025834
959,635391708
960,681523000
961,674927250
962,648914417
963,677435626
964,680710500
965,701184209
966,690536125
967,670929792
968,646959458
969,644591167
970,685315584
971,649875125
972,676859708
973,680888917
974,673984167
975,664983792
976,641656417
977,921375084
978,869911459
979,908094417
980,670191792
981,765184917
982,741597334
983,748530417
984,934995000
985,854272793
986,816124459
987,668000625
988,761743709
989,638027542
990,673293417
991,689583917
992,642852792
993,681150542
994,703942000
995,634863459
996,677387333
997,685111917
998,669198834
999,649576833
1000,678156042
