iteration,latency_ns
768,742910876
769,653664041
770,669947834
771,754489501
772,676565292
773,643163126
774,675896917
775,762249000
776,749585958
777,733723667
778,664335250
779,659418375
780,657417500
781,642069375
782,644426083
783,649833125
784,753445417
785,658397167
786,676164792
787,738908000
788,751227209
789,666622584
790,690003250
791,649651250
792,655083084
793,667757417
794,644704917
795,657551751
796,647709584
797,664439167
798,657534959
799,740496751
800,657253667
801,757485501
802,673508042
803,650951250
804,763277792
805,652595375
806,657574751
807,640215167
808,671232917
809,662382292
810,653707334
811,637940667
812,642146208
813,856904750
814,753145375
815,678907959
816,871478875
817,650753333
818,737338792
819,667123333
820,652276167
821,655852376
822,649324250
823,644697667
824,751981083
825,751017959
826,656317583
827,753913001
828,662970625
829,750497667
830,644593334
831,763750834
832,738888250
833,648643959
834,671074459
835,628999625
836,750214626
837,670541209
838,760398500
839,641674084
840,640409126
841,755953334
842,752478334
843,754928736
844,669056626
845,641285917
846,679383958
847,650567584
848,763905417
849,758294625
850,643806001
851,758143376
852,659947542
853,659543333
854,639250542
855,646075751
856,647971750
857,741424542
858,754518083
859,751301042
860,754502417
861,752476667
862,667827167
863,739742042
864,766186000
865,729300417
866,643538709
867,660222667
868,669321792
869,746113278
870,637670250
871,674020876
872,649102500
873,633418917
874,697186542
875,737171459
876,661718333
877,744606875
878,655720625
879,640254167
880,682929834
881,744715084
882,743968862
883,660700042
884,740662917
885,672990709
886,693740417
887,689959626
888,694781459
889,652057209
890,760758334
891,696744125
892,656995792
893,752238959
894,750807875
895,657337167
896,757638708
897,647769709
898,646831376
899,740123250
900,659707292
901,649279959
902,760669084
903,747357833
904,734149459
905,700915292
906,668528959
907,748163042
908,737995417
909,746480251
910,649301709
911,668120876
912,633394959
913,693933250
914,659448708
915,650116292
916,647406334
917,639369958
918,645007292
919,743356334
920,757357000
921,757651583
922,755027833
923,652144667
924,732413917
925,648977126
926,643639875
927,691193708
928,744983125
929,677026875
930,651622083
931,654598084
932,654957917
933,732061375
934,645556209
935,751844001
936,662359709
937,671565875
938,747610084
939,642303376
940,659646584
941,744913292
942,757071126
943,668703250
944,639948709
945,642105292
946,649893917
947,648275542
948,656923333
949,753969167
950,767012167
951,657327959
952,670656542
953,642686167
954,646395500
955,653503042
956,643301417
957,662428959
958,763150750
959,691056292
960,658555834
961,744751542
962,784539834
963,663495000
964,652159083
965,662532292
966,662414334
967,654211125
968,684715708
969,647243042
970,644427584
971,668362251
972,657060084
973,653417903
974,659088875
975,642807750
976,665275250
977,666588917
978,659041126
979,746214042
980,648960792
981,722553208
982,648097625
983,655992959
984,660045583
985,638254584
986,658991459
987,757366583
988,639322834
989,681588625
990,652119709
991,655108251
992,764613167
993,642939417
994,650450458
995,687119542
996,740307709
997,660397875
998,761053375
999,675337251
1000,746129584
